Date/Time,DistrictCooling:Facility [J](Hourly),DistrictHeating:Facility [J](Hourly),InteriorLights:Electricity [J](Hourly),InteriorLights:Electricity [J](Monthly),Carbon Equivalent:Facility [kg](Monthly),DistrictCooling:Facility [J](Daily),DistrictHeating:Facility [J](Daily),InteriorLights:Electricity [J](Daily),Carbon Equivalent:Facility [kg](Daily) 
 01/12  21:00:00,0.0,72076473.9613524,10035233.5536565 
 01/12  22:00:00,0.0,83536960.7845184,10035233.5536565 
 01/12  23:00:00,0.0,130803620.18408,5017616.77682823 
 01/12  24:00:00,0.0,151592870.679039,0.0,,,36828061.5031695,2555899551.09764,307716635.704362,112.598072797321 
 01/13  01:00:00,0.0,166014370.722276,0.0 
 01/13  02:00:00,0.0,177754417.935796,0.0 
 01/13  03:00:00,0.0,184416814.756953,0.0 
 01/13  04:00:00,0.0,185320675.920024,0.0 
 01/13  05:00:00,0.0,187421965.339155,0.0 
 01/13  06:00:00,0.0,186866244.989042,5017616.77682823 
 01/13  07:00:00,0.0,168259036.533848,5017616.77682823 
 01/13  08:00:00,0.0,303754041.870869,15052850.3304847 
 01/13  09:00:00,0.0,133655128.989902,45158550.9914541 
 01/13  10:00:00,0.0,97818992.6023687,37279502.3791381 
 01/13  11:00:00,0.0,89207639.1661588,23135964.2963741 
 01/13  12:00:00,0.0,82931019.9460302,16031904.0721548 
 01/13  13:00:00,0.0,90987642.8476146,14159015.4675879 
 01/13  14:00:00,0.0,78843113.3909058,14417344.9302868 
 01/13  15:00:00,0.0,68989092.861818,20358922.5723611 
 01/13  16:00:00,0.0,70740099.9763239,25396347.0949894 
 01/13  17:00:00,0.0,68275126.5198234,44900221.5287552 
 01/13  18:00:00,0.0,110918406.750164,25088083.8841412 
 01/13  19:00:00,0.0,24630878.1766951,15052850.3304847 
 01/13  20:00:00,0.0,88570061.1369864,15052850.3304847 
 01/13  21:00:00,0.0,122139960.103767,10035233.5536565 
 01/13  22:00:00,0.0,132947058.169075,10035233.5536565 
 01/13  23:00:00,0.0,157519591.569224,5017616.77682823 
 01/13  24:00:00,0.0,160685528.928024,0.0,,,0.0,3138666909.20284,346207725.646496,125.319016153346 
 01/14  01:00:00,0.0,160903139.24577,2508808.38841412 
 01/14  02:00:00,0.0,154772157.459032,2508808.38841412 
 01/14  03:00:00,0.0,141563735.711411,2508808.38841412 
 01/14  04:00:00,0.0,115332307.870944,2508808.38841412 
